Player_ID,Age,Country,Studio_Region,Game_Title,Genre,Game_Mode,Platform,Device_Type,Sales_Channel,Game_Release_Year,Join_Date,Last_Login,Session_Start_Time,Session_End_Time,Daily_Playtime (mins),In_Game_Purchases ($),Membership_Tier,Favorite_Mode,Support_Tickets_Raised,Refund_Requested,Marketing_Source,Churned,Session_Start_Hour,Session_Interval
P3417,27,Brazil,Chennai,PUBG,FPS,Team Deathmatch,PC,Switch,Steam,2021,2023-11-30,2025-01-23,14:48:00,15:44:00,56.0,0.0,Free,Ranked,4,Yes,Ads,Yes,14,14-15
P3418,32,USA,Delhi,FIFA 24,FPS,Battle Royale,Console,Android Tablet,Steam,2024,2022-07-29,2024-05-12,11:00:00,13:29:00,149.0,82.64,Premium,Ranked,0,No,Ads,Yes,11,11-12
P3419,44,Canada,Kolkata,PUBG,Battle Royale,Ranked,PC,Switch,Steam,2021,2020-06-07,2023-12-03,17:02:00,17:59:00,57.0,135.25,Premium,Solo,0,No,Ads,Yes,17,17-18
P3420,17,Germany,Pune,Apex Legends,Sports,Solo,Console,Gaming PC,App Store,2024,2021-05-19,2024-12-08,12:35:00,13:08:00,33.0,194.51,Premium,Solo,2,No,Influencer,Yes,12,12-13
P3421,16,UK,Pune,Apex Legends,Battle Royale,Ranked,Mobile,Switch,App Store,2019,2019-07-28,2024-02-09,08:49:00,09:11:00,22.0,149.27,Premium,Team,3,Yes,Ads,Yes,8,8-9
P3422,34,UK,Bangalore,Apex Legends,Survival,Team Deathmatch,PC,Switch,PlayStation Store,2022,2022-04-10,2024-05-16,20:38:00,22:51:00,133.0,140.48,Premium,Team,0,No,Influencer,Yes,20,20-21
P3423,41,UK,Delhi,FIFA 24,Sports,Solo,Console,PS5,Company Website,2021,2022-01-04,2023-01-08,21:01:00,22:51:00,110.0,38.87,Premium,Ranked,0,No,In-Game Promo,Yes,21,21-22
P3424,40,Brazil,Delhi,Apex Legends,Strategy,Zombies,Mobile,PS5,Steam,2025,2022-08-04,2025-06-28,09:18:00,10:00:00,42.0,57.83,Free,Solo,3,Yes,In-Game Promo,No,9,9-10
P3425,41,UK,Pune,Call of Duty,Battle Royale,Team Deathmatch,PC,Android Tablet,PlayStation Store,2025,2019-08-20,2021-06-24,13:41:00,16:31:00,170.0,41.66,Premium,Ranked,0,No,Referral,Yes,13,13-14
P3426,17,Canada,Hyderabad,Call of Duty,Battle Royale,Solo,Mobile,iPhone 14,App Store,2025,2019-05-06,2019-10-20,23:11:00,00:53:00,102.0,80.22,Free,Solo,0,No,Referral,Yes,23,23-24
P3427,39,UK,Delhi,PUBG,Battle Royale,Team Deathmatch,Mobile,Ps5,App Store,2019,2019-08-04,2022-10-13,11:15:00,13:12:00,117.0,97.14,VIP,Solo,1,No,In-Game Promo,Yes,11,11-12
P3428,25,Canada,Hyderabad,Minecraft,Battle Royale,Solo,Mobile,Gaming PC,Company Website,2021,2024-03-31,2024-05-10,21:30:00,23:05:00,95.0,65.69,Premium,Solo,2,No,Ads,Yes,21,21-22
P3429,32,UK,Pune,Minecraft,FPS,Battle Royale,Mobile,Switch,App Store,2022,2021-04-13,2024-06-02,12:24:00,15:09:00,165.0,89.37,Free,Solo,0,No,Influencer,Yes,12,12-13
P3430,37,Germany,Pune,PUBG,Adventure,Team Deathmatch,Mobile,Android Tablet,Company Website,2018,2024-10-28,2025-05-12,23:33:00,01:36:00,123.0,46.39,VIP,Team,0,No,Referral,No,23,23-24
P3431,33,Brazil,Bangalore,Minecraft,Adventure,Ranked,Console,Android Tablet,Steam,2022,2022-04-07,2023-09-22,22:17:00,23:19:00,62.0,91.61,Free,Team,0,No,Referral,Yes,22,22-23
P3432,43,Brazil,Delhi,Call of Duty,FPS,Ranked,Console,iPhone 14,Company Website,2020,2024-04-30,2024-09-18,09:29:00,11:05:00,96.0,196.03,Free,Solo,3,Yes,Influencer,Yes,9,9-10
P3433,13,USA,Delhi,PUBG,Battle Royale,Ranked,PC,iPhone 14,App Store,2024,2024-11-13,2025-04-15,11:43:00,12:02:00,19.0,111.97,Premium,Team,0,No,Influencer,Yes,11,11-12
P3434,35,India,Bangalore,Fortnite,Adventure,Ranked,PC,Android Tablet,PlayStation Store,2023,2023-06-01,2024-09-05,23:44:00,01:16:00,92.0,154.64,Premium,Solo,2,No,Influencer,Yes,23,23-24
P3435,43,India,Chennai,Apex Legends,Battle Royale,Team Deathmatch,Console,Switch,Company Website,2024,2019-10-14,2024-04-23,15:50:00,17:02:00,72.0,153.12,Free,Ranked,0,No,Ads,Yes,15,15-16
P3436,25,USA,Kolkata,Apex Legends,Battle Royale,Solo,Mobile,Android Tablet,Company Website,2022,2019-04-22,2022-02-20,20:25:00,22:13:00,108.0,161.83,Premium,Team,0,No,YouTube,Yes,20,20-21
P3437,27,Germany,Pune,FIFA 24,Battle Royale,Solo,Mobile,Switch,App Store,2022,2020-02-27,2020-11-23,11:41:00,13:55:00,134.0,76.06,VIP,Ranked,0,No,Ads,Yes,11,11-12
P3438,24,Brazil,Chennai,Fortnite,Sports,Ranked,PC,Android Tablet,Steam,2018,2020-10-29,2025-06-10,08:22:00,09:40:00,78.0,171.7,Free,Ranked,0,No,In-Game Promo,No,8,8-9
P3439,40,Brazil,Delhi,PUBG,FPS,Zombies,PC,Android Tablet,PlayStation Store,2021,2021-02-09,2021-08-11,18:08:00,19:39:00,91.0,2.92,VIP,Solo,3,Yes,Influencer,Yes,18,18-19
P3440,33,Brazil,Kolkata,FIFA 24,Strategy,Battle Royale,Console,Gaming PC,Company Website,2019,2020-12-15,2023-08-25,22:52:00,01:33:00,161.0,148.55,Premium,Solo,0,No,YouTube,Yes,22,22-23
P3441,40,Brazil,Pune,Fortnite,FPS,Zombies,Mobile,iPhone 14,App Store,2023,2024-01-08,2025-02-14,20:05:00,22:06:00,121.0,173.76,VIP,Ranked,2,No,Ads,Yes,20,20-21
P3442,39,UK,Bangalore,Call of Duty,Battle Royale,Zombies,Mobile,iPhone 14,Steam,2025,2021-10-03,2022-10-07,21:23:00,22:13:00,50.0,42.39,Free,Team,0,No,Ads,Yes,21,21-22
P3443,21,Canada,Bangalore,Fortnite,Battle Royale,Solo,Mobile,Gaming PC,Company Website,2020,2023-11-20,2024-08-12,17:43:00,18:11:00,28.0,15.23,VIP,Ranked,1,No,In-Game Promo,Yes,17,17-18
P3444,20,UK,Kolkata,Fortnite,Sports,Battle Royale,Console,Switch,App Store,2020,2022-11-05,2024-08-10,21:08:00,23:39:00,151.0,133.67,Premium,Ranked,0,No,In-Game Promo,Yes,21,21-22
P3445,18,USA,Chennai,FIFA 24,Strategy,Team Deathmatch,Console,PS5,PlayStation Store,2022,2019-06-27,2024-09-05,16:39:00,17:16:00,37.0,0.0,Free,Ranked,3,Yes,Referral,Yes,16,16-17
P3446,30,India,Pune,Minecraft,Sports,Solo,Console,Switch,App Store,2019,2020-06-21,2020-10-20,20:39:00,20:59:00,20.0,132.37,Free,Ranked,3,Yes,YouTube,Yes,20,20-21
P3447,42,USA,Kolkata,Apex Legends,Battle Royale,Solo,PC,PS5,PlayStation Store,2019,2022-07-16,2024-01-25,20:19:00,21:32:00,73.0,193.18,Premium,Team,3,Yes,Referral,Yes,20,20-21
P3448,14,Canada,Pune,FIFA 24,Strategy,Zombies,PC,Android Tablet,PlayStation Store,2021,2020-03-16,2023-06-06,19:59:00,20:26:00,27.0,191.17,Free,Solo,3,Yes,YouTube,Yes,19,19-20
P3449,25,Brazil,Bangalore,Call of Duty,Battle Royale,Solo,Mobile,Switch,PlayStation Store,2020,2020-10-13,2022-12-17,12:01:00,13:40:00,99.0,136.27,Premium,Ranked,4,Yes,Referral,Yes,12,12-13
P3450,35,UK,Chennai,Apex Legends,Battle Royale,Team Deathmatch,Console,Switch,Company Website,2021,2021-07-28,2024-11-26,15:38:00,18:21:00,163.0,0.0,Free,Ranked,1,No,Ads,Yes,15,15-16
P3451,45,Brazil,Pune,Apex Legends,Adventure,Team Deathmatch,Mobile,Xbox Series X,Steam,2023,2024-05-29,2024-08-29,15:38:00,17:47:00,129.0,103.69,Premium,Ranked,1,No,In-Game Promo,Yes,15,15-16
P3452,40,UK,Kolkata,Minecraft,Adventure,Ranked,Console,Gaming PC,Steam,2025,2022-04-12,2024-03-11,21:10:00,22:46:00,96.0,135.78,Premium,Solo,3,Yes,Referral,Yes,21,21-22
P3453,41,India,Chennai,Minecraft,Adventure,Team Deathmatch,Console,Android Tablet,Company Website,2023,2019-08-07,2019-12-15,12:02:00,14:21:00,139.0,68.28,Free,Team,2,No,In-Game Promo,Yes,12,12-13
P3454,16,Germany,Pune,Fortnite,Adventure,Zombies,Mobile,Android Tablet,App Store,2022,2024-05-20,2025-01-28,14:39:00,15:36:00,57.0,8.29,Premium,Team,2,No,YouTube,Yes,14,14-15
P3455,13,Germany,Delhi,Fortnite,Strategy,Zombies,Mobile,Gaming PC,Steam,2018,2020-05-09,2020-09-24,13:03:00,14:08:00,65.0,151.46,VIP,Ranked,1,No,Ads,Yes,13,13-14
P3456,38,Brazil,Kolkata,FIFA 24,Battle Royale,Team Deathmatch,PC,Switch,Company Website,2024,2023-09-18,2024-06-25,23:04:00,23:26:00,22.0,97.74,Free,Solo,0,No,Influencer,Yes,23,23-24
P3457,36,USA,Kolkata,Minecraft,FPS,Ranked,PC,PS5,PlayStation Store,2018,2019-01-22,2019-11-26,20:05:00,23:02:00,177.0,173.16,Free,Team,0,No,In-Game Promo,Yes,20,20-21
P3458,15,India,Delhi,FIFA 24,FPS,Team Deathmatch,Console,Switch,App Store,2021,2019-06-04,2023-08-29,08:51:00,10:21:00,90.0,29.67,Free,Team,0,No,Referral,Yes,8,8-9
P3459,32,Germany,Kolkata,FIFA 24,Sports,Team Deathmatch,PC,PS5,Company Website,2018,2023-05-31,2023-08-01,21:29:00,00:28:00,179.0,47.38,Premium,Ranked,0,No,YouTube,Yes,21,21-22
P3460,20,Brazil,Bangalore,Call of Duty,FPS,Team Deathmatch,PC,Android Tablet,Steam,2022,2024-04-12,2025-02-23,09:46:00,10:27:00,41.0,0.0,Free,Team,2,No,YouTube,Yes,9,9-10
P3461,42,Canada,Kolkata,Apex Legends,Strategy,Solo,Mobile,Switch,App Store,2025,2023-02-02,2024-05-07,08:56:00,10:08:00,72.0,161.11,Free,Team,3,Yes,YouTube,Yes,8,8-9
P3462,30,Germany,Chennai,Call of Duty,FPS,Ranked,Mobile,Switch,PlayStation Store,2025,2022-03-02,2025-03-11,20:20:00,21:16:00,56.0,43.44,Premium,Team,0,No,Referral,Yes,20,20-21
P3463,25,UK,Hyderabad,Call of Duty,Sports,Ranked,Mobile,Xbox,Steam,2025,2019-05-13,2019-05-21,08:09:00,10:04:00,115.0,0.0,Free,Team,0,No,Referral,Yes,8,8-9
P3464,40,UK,Kolkata,Call of Duty,Sports,Battle Royale,Mobile,Xbox Series X,App Store,2019,2020-03-02,2022-10-22,12:52:00,15:49:00,177.0,0.0,Premium,Team,1,No,Ads,Yes,12,12-13
P3465,28,USA,Delhi,Fortnite,Strategy,Battle Royale,PC,Android Tablet,Steam,2022,2019-02-23,2025-02-23,21:56:00,22:31:00,35.0,21.46,Premium,Team,0,No,Referral,Yes,21,21-22
P3466,16,Germany,Pune,Minecraft,Survival,Team Deathmatch,PC,PS5,Steam,2020,2023-12-29,2024-04-16,20:33:00,21:15:00,42.0,0.0,VIP,Ranked,3,Yes,Influencer,Yes,20,20-21
P3467,40,USA,Pune,Fortnite,FPS,Solo,PC,Gaming PC,Company Website,2021,2024-01-24,2024-05-20,10:00:00,12:10:00,130.0,152.97,Premium,Ranked,1,No,YouTube,Yes,10,10-11
P3468,39,Canada,Pune,Call of Duty,Sports,Team Deathmatch,PC,iPhone 14,App Store,2024,2022-10-06,2023-04-20,22:18:00,23:20:00,62.0,68.56,Free,Team,1,No,In-Game Promo,Yes,22,22-23
P3469,44,Canada,Delhi,Fortnite,Strategy,Ranked,Console,PS5,Company Website,2024,2019-05-20,2021-11-24,13:42:00,15:00:00,78.0,131.32,Free,Ranked,2,No,In-Game Promo,Yes,13,13-14
P3470,35,Canada,Kolkata,Call of Duty,Strategy,Team Deathmatch,Mobile,PS5,App Store,2019,2023-04-06,2025-04-20,15:09:00,16:21:00,72.0,0.0,Free,Team,0,No,In-Game Promo,Yes,15,15-16
P3471,39,Canada,Kolkata,Call of Duty,Sports,Ranked,Mobile,iPhone 14,PlayStation Store,2021,2024-08-30,2025-01-26,10:25:00,11:12:00,47.0,184.81,Premium,Solo,0,No,In-Game Promo,Yes,10,10-11
P3472,45,India,Pune,Minecraft,Strategy,Team Deathmatch,Console,Ps5,PlayStation Store,2018,2019-08-26,2023-08-04,10:40:00,13:08:00,148.0,43.09,Free,Ranked,0,No,Referral,Yes,10,10-11
P3473,33,Germany,Chennai,Call of Duty,Strategy,Ranked,Console,Gaming PC,PlayStation Store,2022,2024-06-18,2024-08-31,17:57:00,19:18:00,81.0,18.82,Free,Solo,0,No,In-Game Promo,Yes,17,17-18
P3474,44,Canada,Pune,Fortnite,FPS,Ranked,Console,iPhone 14,Company Website,2022,2020-06-18,2023-11-04,14:08:00,16:03:00,115.0,105.65,Premium,Solo,1,No,Referral,Yes,14,14-15
P3475,34,India,Delhi,Minecraft,Battle Royale,Ranked,Mobile,Android Tablet,Steam,2022,2022-11-28,2023-08-26,12:24:00,13:14:00,50.0,87.62,Free,Solo,0,No,Ads,Yes,12,12-13
P3476,33,Canada,Chennai,Apex Legends,Survival,Team Deathmatch,PC,iPhone 14,Steam,2022,2020-03-03,2023-08-30,22:55:00,00:14:00,79.0,52.25,Free,Ranked,0,No,Referral,Yes,22,22-23
P3477,32,Germany,Chennai,Apex Legends,Adventure,Solo,PC,Gaming PC,PlayStation Store,2019,2024-05-06,2024-11-11,10:29:00,11:10:00,41.0,49.51,Premium,Team,0,No,Influencer,Yes,10,10-11
P3478,14,Canada,Kolkata,FIFA 24,FPS,Zombies,Console,Gaming PC,App Store,2023,2024-11-26,2024-12-07,23:26:00,01:28:00,122.0,62.48,Premium,Solo,0,No,Referral,Yes,23,23-24
P3479,20,USA,Delhi,Apex Legends,FPS,Team Deathmatch,Mobile,Gaming PC,PlayStation Store,2023,2022-03-18,2025-03-29,13:40:00,14:27:00,47.0,184.03,Free,Ranked,1,No,Influencer,Yes,13,13-14
P3480,13,Canada,Hyderabad,FIFA 24,Battle Royale,Solo,PC,Gaming PC,Company Website,2023,2022-06-29,2024-10-10,11:51:00,13:13:00,82.0,19.74,Premium,Ranked,1,No,YouTube,Yes,11,11-12
P3481,42,USA,Chennai,Minecraft,Battle Royale,Zombies,Mobile,Xbox Series X,PlayStation Store,2023,2024-10-30,2025-01-02,17:35:00,17:52:00,17.0,134.84,Free,Solo,0,No,Influencer,Yes,17,17-18
P3482,44,Canada,Bangalore,FIFA 24,Survival,Ranked,Console,Xbox Series X,Steam,2019,2024-01-21,2024-11-04,16:31:00,19:11:00,160.0,182.01,Free,Ranked,0,No,Referral,Yes,16,16-17
P3483,14,Brazil,Chennai,Minecraft,Battle Royale,Battle Royale,Mobile,Switch,Steam,2024,2021-12-06,2022-06-22,20:20:00,22:57:00,157.0,149.77,Free,Ranked,0,No,Influencer,Yes,20,20-21
P3484,29,UK,Hyderabad,Apex Legends,Strategy,Solo,Mobile,Switch,PlayStation Store,2018,2020-11-21,2022-03-23,20:20:00,22:22:00,122.0,35.68,Free,Solo,1,No,YouTube,Yes,20,20-21
P3485,14,Canada,Bangalore,PUBG,Adventure,Ranked,PC,PS5,PlayStation Store,2018,2019-01-02,2022-09-23,14:29:00,17:01:00,152.0,30.76,VIP,Ranked,0,No,Referral,Yes,14,14-15
P3486,22,India,Hyderabad,Call of Duty,Survival,Zombies,PC,Android Tablet,Steam,2024,2020-11-27,2021-11-02,14:55:00,17:41:00,166.0,93.48,Free,Team,0,No,YouTube,Yes,14,14-15
P3487,17,Brazil,Chennai,Call of Duty,Survival,Zombies,Mobile,Android Tablet,Company Website,2020,2020-11-13,2025-06-22,17:54:00,18:48:00,54.0,132.44,Free,Ranked,2,No,Referral,No,17,17-18
P3488,31,Brazil,Hyderabad,Minecraft,Survival,Battle Royale,Mobile,Android Tablet,Company Website,2022,2022-08-19,2024-08-07,10:03:00,12:54:00,171.0,28.16,VIP,Team,0,No,In-Game Promo,Yes,10,10-11
P3489,45,UK,Delhi,Fortnite,Adventure,Battle Royale,Console,Gaming PC,PlayStation Store,2019,2023-11-16,2024-02-07,08:22:00,09:59:00,97.0,192.01,Free,Solo,0,No,Referral,Yes,8,8-9
P3490,39,UK,Pune,Minecraft,Adventure,Ranked,Mobile,PS5,App Store,2019,2023-10-22,2025-02-12,18:40:00,19:35:00,55.0,130.42,Free,Ranked,1,No,Ads,Yes,18,18-19
P3491,30,UK,Pune,PUBG,FPS,Zombies,Mobile,Android Tablet,Steam,2025,2020-10-24,2023-09-10,16:21:00,18:48:00,147.0,60.17,Free,Team,0,No,Ads,Yes,16,16-17
P3492,24,Germany,Hyderabad,PUBG,Adventure,Team Deathmatch,Console,Switch,Steam,2025,2021-01-29,2021-03-13,09:35:00,12:33:00,178.0,132.4,Free,Solo,0,No,Influencer,Yes,9,9-10
P3493,31,USA,Kolkata,Minecraft,Sports,Team Deathmatch,Console,Switch,PlayStation Store,2020,2022-09-14,2023-09-01,19:55:00,22:52:00,177.0,84.33,Premium,Ranked,0,No,In-Game Promo,Yes,19,19-20
P3494,13,India,Bangalore,FIFA 24,Sports,Ranked,PC,Xbox,PlayStation Store,2024,2020-09-16,2022-03-29,13:18:00,16:11:00,173.0,129.1,Premium,Ranked,0,No,Referral,Yes,13,13-14
P3495,35,India,Chennai,Minecraft,FPS,Team Deathmatch,Mobile,Gaming PC,PlayStation Store,2022,2022-01-08,2024-05-27,09:39:00,11:26:00,107.0,161.76,Premium,Solo,2,No,In-Game Promo,Yes,9,9-10
P3496,43,Germany,Pune,Apex Legends,Survival,Battle Royale,PC,Gaming PC,PlayStation Store,2023,2023-12-06,2024-04-19,08:39:00,09:18:00,39.0,171.73,Free,Ranked,2,No,Referral,Yes,8,8-9
P3497,30,Canada,Delhi,FIFA 24,Survival,Zombies,Mobile,PS5,App Store,2020,2019-07-06,2021-03-27,13:12:00,13:30:00,18.0,63.21,Free,Team,0,No,Referral,Yes,13,13-14
P3498,40,Canada,Kolkata,Fortnite,Adventure,Team Deathmatch,Console,iPhone 14,Company Website,2023,2023-01-03,2023-12-24,12:21:00,14:46:00,145.0,82.72,VIP,Ranked,0,No,Influencer,Yes,12,12-13
P3499,34,UK,Chennai,Apex Legends,Adventure,Battle Royale,Mobile,Gaming PC,App Store,2025,2020-04-01,2021-07-04,09:03:00,09:31:00,28.0,35.15,Free,Ranked,0,No,Referral,Yes,9,9-10
P3500,28,UK,Delhi,PUBG,Adventure,Solo,PC,Android Tablet,App Store,2022,2022-03-24,2024-10-11,08:18:00,09:03:00,45.0,137.89,Free,Team,1,No,Influencer,Yes,8,8-9
P3501,26,USA,Delhi,Call of Duty,Survival,Ranked,Console,Switch,Steam,2019,2024-11-10,2024-12-06,20:41:00,21:26:00,45.0,39.56,VIP,Team,1,No,YouTube,Yes,20,20-21
P3502,33,Brazil,Pune,Fortnite,Battle Royale,Ranked,Mobile,PS5,PlayStation Store,2021,2020-09-13,2022-04-27,10:39:00,13:31:00,172.0,92.05,Premium,Solo,1,No,Ads,Yes,10,10-11
P3503,37,Germany,Kolkata,Apex Legends,Sports,Battle Royale,Console,PS5,App Store,2018,2024-10-29,2025-01-21,12:28:00,13:08:00,40.0,198.95,Premium,Ranked,2,No,Influencer,Yes,12,12-13
P3504,29,Brazil,Hyderabad,Minecraft,Sports,Team Deathmatch,Console,Switch,PlayStation Store,2024,2019-11-30,2022-02-07,10:44:00,13:13:00,149.0,133.06,Free,Ranked,0,No,Ads,Yes,10,10-11
P3505,31,USA,Bangalore,PUBG,Sports,Solo,PC,Switch,Steam,2025,2019-05-29,2019-09-19,18:12:00,18:43:00,31.0,26.83,Free,Team,1,No,Influencer,Yes,18,18-19
P3506,32,India,Hyderabad,Minecraft,Adventure,Solo,Console,Android Tablet,App Store,2025,2023-10-01,2025-05-09,18:23:00,21:02:00,159.0,174.19,Premium,Team,1,No,Referral,No,18,18-19
P3507,15,Germany,Chennai,Fortnite,Survival,Battle Royale,PC,Android Tablet,PlayStation Store,2023,2022-06-11,2023-01-20,13:47:00,15:02:00,75.0,0.0,Free,Ranked,0,No,Referral,Yes,13,13-14
P3508,36,Canada,Chennai,Call of Duty,Strategy,Battle Royale,Console,iPhone 14,App Store,2025,2019-11-14,2021-01-03,20:11:00,22:25:00,134.0,54.0,Free,Team,1,No,In-Game Promo,Yes,20,20-21
P3509,39,USA,Hyderabad,Apex Legends,Strategy,Zombies,PC,Xbox Series X,Steam,2025,2021-11-16,2025-06-06,09:08:00,11:37:00,149.0,148.72,VIP,Solo,2,No,Influencer,No,9,9-10
P3510,37,USA,Pune,FIFA 24,Battle Royale,Battle Royale,Console,Switch,Company Website,2018,2021-01-13,2024-09-04,20:13:00,21:30:00,77.0,0.0,Free,Ranked,0,No,Referral,Yes,20,20-21
P3511,44,India,Hyderabad,FIFA 24,Battle Royale,Zombies,Console,Switch,Steam,2022,2021-07-21,2023-07-09,11:30:00,12:18:00,48.0,129.92,VIP,Team,0,No,YouTube,Yes,11,11-12
P3512,36,USA,Delhi,Call of Duty,Strategy,Battle Royale,Mobile,Xbox Series X,App Store,2022,2024-04-11,2024-06-28,13:16:00,13:40:00,24.0,178.32,Premium,Solo,0,No,Influencer,Yes,13,13-14
P3513,17,India,Hyderabad,PUBG,FPS,Zombies,Console,iPhone 14,PlayStation Store,2025,2023-01-30,2025-06-13,13:12:00,14:35:00,83.0,10.3,Free,Team,0,No,Referral,No,13,13-14
P3514,27,UK,Pune,FIFA 24,Survival,Battle Royale,Mobile,iPhone 14,Steam,2020,2021-12-03,2023-02-05,22:19:00,00:49:00,150.0,158.04,Premium,Solo,3,Yes,YouTube,Yes,22,22-23
P3515,44,Canada,Hyderabad,Fortnite,Adventure,Zombies,Console,Android Tablet,PlayStation Store,2024,2023-05-10,2023-05-10,17:00:00,18:32:00,92.0,50.37,Free,Team,2,No,Ads,Yes,17,17-18
P3516,34,Germany,Kolkata,Apex Legends,Sports,Solo,Mobile,Android Tablet,Steam,2024,2022-08-16,2024-11-05,23:55:00,00:44:00,49.0,32.76,Free,Solo,0,No,Ads,Yes,23,23-24
P3517,16,Germany,Hyderabad,Minecraft,FPS,Ranked,PC,Ps5,Company Website,2025,2020-02-17,2024-04-09,15:24:00,16:40:00,76.0,67.98,Premium,Solo,2,No,Referral,Yes,15,15-16
P3518,16,USA,Chennai,Apex Legends,FPS,Battle Royale,PC,Xbox Series X,PlayStation Store,2024,2020-05-09,2021-11-12,08:45:00,09:33:00,48.0,127.2,Free,Solo,0,No,In-Game Promo,Yes,8,8-9
P3519,22,USA,Pune,Fortnite,FPS,Battle Royale,PC,Switch,PlayStation Store,2018,2019-03-03,2019-06-22,11:12:00,12:00:00,48.0,89.52,Free,Ranked,1,No,YouTube,Yes,11,11-12
P3520,28,UK,Bangalore,Minecraft,Adventure,Team Deathmatch,Mobile,PS5,PlayStation Store,2023,2021-08-01,2022-06-28,18:24:00,19:08:00,44.0,127.24,VIP,Solo,1,No,In-Game Promo,Yes,18,18-19
P3521,30,Germany,Kolkata,Apex Legends,Survival,Solo,PC,Android Tablet,Company Website,2025,2023-01-26,2023-09-03,20:04:00,21:29:00,85.0,0.7,Free,Team,0,No,Ads,Yes,20,20-21
P3522,38,Germany,Hyderabad,Apex Legends,FPS,Battle Royale,Console,Android Tablet,Steam,2023,2023-09-29,2025-01-22,13:26:00,13:58:00,32.0,97.98,Free,Ranked,0,No,YouTube,Yes,13,13-14
P3523,43,Canada,Delhi,Apex Legends,Battle Royale,Ranked,Mobile,Switch,PlayStation Store,2022,2021-03-06,2023-12-30,12:04:00,13:30:00,86.0,86.44,Free,Solo,4,Yes,In-Game Promo,Yes,12,12-13
P3524,27,USA,Chennai,Minecraft,FPS,Battle Royale,Mobile,iPhone 14,PlayStation Store,2020,2021-06-09,2023-05-01,08:24:00,09:16:00,52.0,0.0,Premium,Ranked,0,No,Ads,Yes,8,8-9
P3525,19,UK,Pune,Call of Duty,Battle Royale,Solo,Console,Xbox Series X,PlayStation Store,2020,2021-10-27,2023-11-23,20:28:00,20:49:00,21.0,104.48,Free,Ranked,0,No,YouTube,Yes,20,20-21
P3526,15,UK,Delhi,Fortnite,Strategy,Ranked,Mobile,Xbox Series X,PlayStation Store,2025,2022-02-14,2022-10-03,19:59:00,21:04:00,65.0,0.0,Premium,Ranked,3,Yes,Referral,Yes,19,19-20
P3527,26,Canada,Chennai,Apex Legends,Adventure,Ranked,Console,Android Tablet,Steam,2018,2022-10-26,2023-07-01,09:37:00,12:35:00,178.0,148.92,Premium,Team,1,No,Ads,Yes,9,9-10
P3528,45,Canada,Hyderabad,FIFA 24,Survival,Battle Royale,PC,Xbox Series X,PlayStation Store,2018,2019-01-24,2024-06-20,08:35:00,10:37:00,122.0,174.8,Premium,Ranked,2,No,In-Game Promo,Yes,8,8-9
P3529,32,Germany,Kolkata,Apex Legends,Sports,Team Deathmatch,Mobile,Switch,App Store,2020,2020-02-06,2021-08-09,15:47:00,17:35:00,108.0,190.83,VIP,Solo,1,No,Influencer,Yes,15,15-16
P3530,21,Germany,Hyderabad,Apex Legends,Strategy,Zombies,Mobile,Xbox Series X,App Store,2020,2023-02-20,2025-05-22,16:57:00,19:52:00,175.0,20.66,Premium,Solo,3,Yes,YouTube,No,16,16-17
P3531,26,Canada,Delhi,Fortnite,Strategy,Solo,PC,Xbox Series X,Company Website,2024,2023-12-31,2025-03-05,08:50:00,11:50:00,180.0,186.72,VIP,Solo,0,No,Influencer,Yes,8,8-9
P3532,32,Germany,Bangalore,Fortnite,Strategy,Team Deathmatch,Console,Xbox,App Store,2023,2021-03-24,2025-03-27,12:01:00,14:06:00,125.0,0.0,Free,Solo,1,No,YouTube,Yes,12,12-13
P3533,27,UK,Bangalore,Minecraft,Strategy,Battle Royale,Console,Ps5,App Store,2020,2021-12-27,2023-01-20,11:02:00,13:52:00,170.0,12.99,Premium,Ranked,3,Yes,In-Game Promo,Yes,11,11-12
P3534,36,USA,Kolkata,Call of Duty,Strategy,Battle Royale,PC,iPhone 14,PlayStation Store,2024,2022-02-03,2025-05-19,22:18:00,00:25:00,127.0,109.8,Free,Ranked,1,No,Influencer,No,22,22-23
P3535,31,UK,Hyderabad,PUBG,Survival,Battle Royale,PC,Gaming PC,Steam,2025,2024-11-17,2024-12-07,09:46:00,10:18:00,32.0,146.63,Free,Team,1,No,Ads,Yes,9,9-10
P3536,36,UK,Chennai,Minecraft,Sports,Battle Royale,PC,Ps5,Company Website,2022,2019-03-22,2019-07-04,16:16:00,19:00:00,164.0,13.92,Premium,Ranked,0,No,Referral,Yes,16,16-17
P3537,25,Canada,Bangalore,Minecraft,Sports,Ranked,PC,Ps5,App Store,2021,2019-03-08,2023-10-29,17:03:00,18:25:00,82.0,0.0,Free,Solo,1,No,YouTube,Yes,17,17-18
P3538,26,India,Bangalore,FIFA 24,Sports,Zombies,PC,PS5,App Store,2025,2022-07-20,2022-10-07,20:26:00,20:44:00,18.0,154.15,VIP,Team,1,No,YouTube,Yes,20,20-21
P3539,20,UK,Chennai,Fortnite,Sports,Zombies,Console,PS5,Steam,2023,2020-05-08,2021-11-03,12:59:00,15:11:00,132.0,94.83,Free,Team,1,No,Ads,Yes,12,12-13
P3540,19,UK,Bangalore,Call of Duty,FPS,Team Deathmatch,PC,Switch,Company Website,2019,2021-11-14,2023-01-13,19:39:00,20:43:00,64.0,52.65,Free,Ranked,3,Yes,YouTube,Yes,19,19-20
